,id,freq,roi,deg
1899,GenZ_315_13a,gamma,35,0.0
1900,GenZ_315_13a,gamma2,0,0.0
1901,GenZ_315_13a,gamma2,2,0.0
1902,GenZ_315_13a,gamma2,3,0.0
1903,GenZ_315_13a,gamma2,35,0.0
1904,GenZ_316_13a,DC,0,0.0
1905,GenZ_316_13a,DC,2,0.0
1906,GenZ_316_13a,DC,3,0.0
1907,GenZ_316_13a,DC,35,0.0
1908,GenZ_316_13a,delta,0,0.0
1909,GenZ_316_13a,delta,2,0.0
1910,GenZ_316_13a,delta,3,0.0
1911,GenZ_316_13a,delta,35,0.0
1912,GenZ_316_13a,theta,0,0.0
1913,GenZ_316_13a,theta,2,0.0
1914,GenZ_316_13a,theta,3,0.0
1915,GenZ_316_13a,theta,35,0.0
1916,GenZ_316_13a,alpha,0,0.0
1917,GenZ_316_13a,alpha,2,0.0
1918,GenZ_316_13a,alpha,3,0.0
1919,GenZ_316_13a,alpha,35,0.0
1920,GenZ_316_13a,beta,0,0.0
1921,GenZ_316_13a,beta,2,0.0
1922,GenZ_316_13a,beta,3,0.0
1923,GenZ_316_13a,beta,35,0.0
1924,GenZ_316_13a,gamma,0,0.0
1925,GenZ_316_13a,gamma,2,0.0
1926,GenZ_316_13a,gamma,3,0.0
1927,GenZ_316_13a,gamma,35,0.0
1928,GenZ_316_13a,gamma2,0,0.0
1929,GenZ_316_13a,gamma2,2,0.0
1930,GenZ_316_13a,gamma2,3,0.0
1931,GenZ_316_13a,gamma2,35,0.0
1932,GenZ_317_13a,DC,0,0.0
1933,GenZ_317_13a,DC,2,0.0
1934,GenZ_317_13a,DC,3,0.0
1935,GenZ_317_13a,DC,35,0.0
1936,GenZ_317_13a,delta,0,0.0
1937,GenZ_317_13a,delta,2,0.0
1938,GenZ_317_13a,delta,3,0.0
1939,GenZ_317_13a,delta,35,0.0
1940,GenZ_317_13a,theta,0,0.0
1941,GenZ_317_13a,theta,2,0.0
1942,GenZ_317_13a,theta,3,0.0
1943,GenZ_317_13a,theta,35,0.0
1944,GenZ_317_13a,alpha,0,0.0
1945,GenZ_317_13a,alpha,2,0.0
1946,GenZ_317_13a,alpha,3,0.0
1947,GenZ_317_13a,alpha,35,0.0
1948,GenZ_317_13a,beta,0,0.0
1949,GenZ_317_13a,beta,2,0.0
1950,GenZ_317_13a,beta,3,0.0
1951,GenZ_317_13a,beta,35,0.0
1952,GenZ_317_13a,gamma,0,0.0
1953,GenZ_317_13a,gamma,2,0.0
1954,GenZ_317_13a,gamma,3,0.0
1955,GenZ_317_13a,gamma,35,0.0
1956,GenZ_317_13a,gamma2,0,0.0
1957,GenZ_317_13a,gamma2,2,0.0
1958,GenZ_317_13a,gamma2,3,0.0
1959,GenZ_317_13a,gamma2,35,0.0
1960,GenZ_318_13a,DC,0,0.0
1961,GenZ_318_13a,DC,2,0.0
1962,GenZ_318_13a,DC,3,0.0
1963,GenZ_318_13a,DC,35,0.0
1964,GenZ_318_13a,delta,0,0.0
1965,GenZ_318_13a,delta,2,0.0
1966,GenZ_318_13a,delta,3,0.0
1967,GenZ_318_13a,delta,35,0.0
1968,GenZ_318_13a,theta,0,0.0
1969,GenZ_318_13a,theta,2,0.0
1970,GenZ_318_13a,theta,3,0.0
1971,GenZ_318_13a,theta,35,0.0
1972,GenZ_318_13a,alpha,0,0.0
1973,GenZ_318_13a,alpha,2,0.0
1974,GenZ_318_13a,alpha,3,0.0
1975,GenZ_318_13a,alpha,35,0.0
1976,GenZ_318_13a,beta,0,0.0
1977,GenZ_318_13a,beta,2,0.0
1978,GenZ_318_13a,beta,3,0.0
1979,GenZ_318_13a,beta,35,0.0
1980,GenZ_318_13a,gamma,0,0.0
1981,GenZ_318_13a,gamma,2,0.0
1982,GenZ_318_13a,gamma,3,0.0
1983,GenZ_318_13a,gamma,35,0.0
1984,GenZ_318_13a,gamma2,0,0.0
1985,GenZ_318_13a,gamma2,2,0.0
1986,GenZ_318_13a,gamma2,3,0.0
1987,GenZ_318_13a,gamma2,35,0.0
1988,GenZ_319_13a,DC,0,0.0
1989,GenZ_319_13a,DC,2,0.0
1990,GenZ_319_13a,DC,3,0.0
1991,GenZ_319_13a,DC,35,0.0
1992,GenZ_319_13a,delta,0,0.0
1993,GenZ_319_13a,delta,2,0.0
1994,GenZ_319_13a,delta,3,0.0
1995,GenZ_319_13a,delta,35,0.0
1996,GenZ_319_13a,theta,0,0.0
1997,GenZ_319_13a,theta,2,0.0
1998,GenZ_319_13a,theta,3,0.0
1999,GenZ_319_13a,theta,35,0.0
2000,GenZ_319_13a,alpha,0,0.0
2001,GenZ_319_13a,alpha,2,0.0
2002,GenZ_319_13a,alpha,3,0.0
2003,GenZ_319_13a,alpha,35,0.0
2004,GenZ_319_13a,beta,0,0.0
2005,GenZ_319_13a,beta,2,0.0
2006,GenZ_319_13a,beta,3,0.0
2007,GenZ_319_13a,beta,35,0.0
2008,GenZ_319_13a,gamma,0,0.0
2009,GenZ_319_13a,gamma,2,0.0
2010,GenZ_319_13a,gamma,3,0.0
2011,GenZ_319_13a,gamma,35,0.0
2012,GenZ_319_13a,gamma2,0,0.0
2013,GenZ_319_13a,gamma2,2,0.0
2014,GenZ_319_13a,gamma2,3,0.0
2015,GenZ_319_13a,gamma2,35,0.0
2016,GenZ_320_13a,DC,0,0.0
2017,GenZ_320_13a,DC,2,0.0
2018,GenZ_320_13a,DC,3,0.0
2019,GenZ_320_13a,DC,35,0.0
2020,GenZ_320_13a,delta,0,0.0
2021,GenZ_320_13a,delta,2,0.0
2022,GenZ_320_13a,delta,3,0.0
2023,GenZ_320_13a,delta,35,0.0
2024,GenZ_320_13a,theta,0,0.0
2025,GenZ_320_13a,theta,2,0.0
2026,GenZ_320_13a,theta,3,0.0
2027,GenZ_320_13a,theta,35,0.0
2028,GenZ_320_13a,alpha,0,0.0
2029,GenZ_320_13a,alpha,2,0.0
2030,GenZ_320_13a,alpha,3,0.0
2031,GenZ_320_13a,alpha,35,0.0
2032,GenZ_320_13a,beta,0,0.0
2033,GenZ_320_13a,beta,2,0.0
2034,GenZ_320_13a,beta,3,0.0
2035,GenZ_320_13a,beta,35,0.0
2036,GenZ_320_13a,gamma,0,0.0
2037,GenZ_320_13a,gamma,2,0.0
2038,GenZ_320_13a,gamma,3,0.0
2039,GenZ_320_13a,gamma,35,0.0
2040,GenZ_320_13a,gamma2,0,0.0
2041,GenZ_320_13a,gamma2,2,0.0
2042,GenZ_320_13a,gamma2,3,0.0
2043,GenZ_320_13a,gamma2,35,0.0
2044,GenZ_321_13a,DC,0,0.0
2045,GenZ_321_13a,DC,2,0.0
2046,GenZ_321_13a,DC,3,0.0
2047,GenZ_321_13a,DC,35,0.0
2048,GenZ_321_13a,delta,0,0.0
2049,GenZ_321_13a,delta,2,0.0
2050,GenZ_321_13a,delta,3,0.0
2051,GenZ_321_13a,delta,35,0.0
2052,GenZ_321_13a,theta,0,0.0
2053,GenZ_321_13a,theta,2,0.0
2054,GenZ_321_13a,theta,3,0.0
2055,GenZ_321_13a,theta,35,0.0
2056,GenZ_321_13a,alpha,0,0.0
2057,GenZ_321_13a,alpha,2,0.0
2058,GenZ_321_13a,alpha,3,0.0
2059,GenZ_321_13a,alpha,35,0.0
2060,GenZ_321_13a,beta,0,0.0
2061,GenZ_321_13a,beta,2,0.0
2062,GenZ_321_13a,beta,3,0.0
2063,GenZ_321_13a,beta,35,0.0
2064,GenZ_321_13a,gamma,0,0.0
2065,GenZ_321_13a,gamma,2,0.0
2066,GenZ_321_13a,gamma,3,0.0
2067,GenZ_321_13a,gamma,35,0.0
2068,GenZ_321_13a,gamma2,0,0.0
2069,GenZ_321_13a,gamma2,2,0.0
2070,GenZ_321_13a,gamma2,3,0.0
2071,GenZ_321_13a,gamma2,35,0.0
2072,GenZ_322_13a,DC,0,0.0
2073,GenZ_322_13a,DC,2,0.0
2074,GenZ_322_13a,DC,3,0.0
2075,GenZ_322_13a,DC,35,0.0
2076,GenZ_322_13a,delta,0,0.0
2077,GenZ_322_13a,delta,2,0.0
2078,GenZ_322_13a,delta,3,0.0
2079,GenZ_322_13a,delta,35,0.0
2080,GenZ_322_13a,theta,0,0.0
2081,GenZ_322_13a,theta,2,0.0
2082,GenZ_322_13a,theta,3,0.0
2083,GenZ_322_13a,theta,35,0.0
2084,GenZ_322_13a,alpha,0,0.0
2085,GenZ_322_13a,alpha,2,0.0
2086,GenZ_322_13a,alpha,3,0.0
2087,GenZ_322_13a,alpha,35,0.0
2088,GenZ_322_13a,beta,0,0.0
2089,GenZ_322_13a,beta,2,0.0
2090,GenZ_322_13a,beta,3,0.0
2091,GenZ_322_13a,beta,35,0.0
2092,GenZ_322_13a,gamma,0,0.0
2093,GenZ_322_13a,gamma,2,0.0
2094,GenZ_322_13a,gamma,3,0.0
2095,GenZ_322_13a,gamma,35,0.0
2096,GenZ_322_13a,gamma2,0,0.0
2097,GenZ_322_13a,gamma2,2,0.0
2098,GenZ_322_13a,gamma2,3,0.0
2099,GenZ_322_13a,gamma2,35,0.0
2100,GenZ_323_13a,DC,0,0.0
2101,GenZ_323_13a,DC,2,0.0
2102,GenZ_323_13a,DC,3,0.0
2103,GenZ_323_13a,DC,35,0.0
2104,GenZ_323_13a,delta,0,0.0
2105,GenZ_323_13a,delta,2,0.0
2106,GenZ_323_13a,delta,3,0.0
2107,GenZ_323_13a,delta,35,0.0
2108,GenZ_323_13a,theta,0,0.0
2109,GenZ_323_13a,theta,2,0.0
2110,GenZ_323_13a,theta,3,0.0
2111,GenZ_323_13a,theta,35,0.0
2112,GenZ_323_13a,alpha,0,0.0
2113,GenZ_323_13a,alpha,2,0.0
2114,GenZ_323_13a,alpha,3,0.0
2115,GenZ_323_13a,alpha,35,0.0
2116,GenZ_323_13a,beta,0,0.0
2117,GenZ_323_13a,beta,2,0.0
2118,GenZ_323_13a,beta,3,0.0
2119,GenZ_323_13a,beta,35,0.0
2120,GenZ_323_13a,gamma,0,0.0
2121,GenZ_323_13a,gamma,2,0.0
2122,GenZ_323_13a,gamma,3,0.0
2123,GenZ_323_13a,gamma,35,0.0
2124,GenZ_323_13a,gamma2,0,0.0
2125,GenZ_323_13a,gamma2,2,0.0
2126,GenZ_323_13a,gamma2,3,0.0
2127,GenZ_323_13a,gamma2,35,0.0
2128,GenZ_324_13a,DC,0,0.0
2129,GenZ_324_13a,DC,2,0.0
2130,GenZ_324_13a,DC,3,0.0
2131,GenZ_324_13a,DC,35,0.0
2132,GenZ_324_13a,delta,0,0.0
2133,GenZ_324_13a,delta,2,0.0
2134,GenZ_324_13a,delta,3,0.0
2135,GenZ_324_13a,delta,35,0.0
2136,GenZ_324_13a,theta,0,0.0
2137,GenZ_324_13a,theta,2,0.0
2138,GenZ_324_13a,theta,3,0.0
2139,GenZ_324_13a,theta,35,0.0
2140,GenZ_324_13a,alpha,0,0.0
2141,GenZ_324_13a,alpha,2,0.0
2142,GenZ_324_13a,alpha,3,0.0
2143,GenZ_324_13a,alpha,35,0.0
2144,GenZ_324_13a,beta,0,0.0
2145,GenZ_324_13a,beta,2,0.0
2146,GenZ_324_13a,beta,3,0.0
2147,GenZ_324_13a,beta,35,0.0
2148,GenZ_324_13a,gamma,0,0.0
2149,GenZ_324_13a,gamma,2,0.0
2150,GenZ_324_13a,gamma,3,0.0
2151,GenZ_324_13a,gamma,35,0.0
2152,GenZ_324_13a,gamma2,0,0.0
2153,GenZ_324_13a,gamma2,2,0.0
2154,GenZ_324_13a,gamma2,3,0.0
2155,GenZ_324_13a,gamma2,35,0.0
2156,GenZ_325_13a,DC,0,0.0
2157,GenZ_325_13a,DC,2,0.0
2158,GenZ_325_13a,DC,3,0.0
2159,GenZ_325_13a,DC,35,0.0
2160,GenZ_325_13a,delta,0,0.0
2161,GenZ_325_13a,delta,2,0.0
2162,GenZ_325_13a,delta,3,0.0
2163,GenZ_325_13a,delta,35,0.0
2164,GenZ_325_13a,theta,0,0.0
2165,GenZ_325_13a,theta,2,0.0
2166,GenZ_325_13a,theta,3,0.0
2167,GenZ_325_13a,theta,35,0.0
2168,GenZ_325_13a,alpha,0,0.0
2169,GenZ_325_13a,alpha,2,0.0
2170,GenZ_325_13a,alpha,3,0.0
2171,GenZ_325_13a,alpha,35,0.0
2172,GenZ_325_13a,beta,0,0.0
2173,GenZ_325_13a,beta,2,0.0
2174,GenZ_325_13a,beta,3,0.0
2175,GenZ_325_13a,beta,35,0.0
2176,GenZ_325_13a,gamma,0,0.0
2177,GenZ_325_13a,gamma,2,0.0
2178,GenZ_325_13a,gamma,3,0.0
2179,GenZ_325_13a,gamma,35,0.0
2180,GenZ_325_13a,gamma2,0,0.0
2181,GenZ_325_13a,gamma2,2,0.0
2182,GenZ_325_13a,gamma2,3,0.0
2183,GenZ_325_13a,gamma2,35,0.0
2184,GenZ_326_13a,DC,0,0.0
2185,GenZ_326_13a,DC,2,0.0
2186,GenZ_326_13a,DC,3,0.0
2187,GenZ_326_13a,DC,35,0.0
2188,GenZ_326_13a,delta,0,0.0
2189,GenZ_326_13a,delta,2,0.0
2190,GenZ_326_13a,delta,3,0.0
2191,GenZ_326_13a,delta,35,0.0
2192,GenZ_326_13a,theta,0,0.0
2193,GenZ_326_13a,theta,2,0.0
2194,GenZ_326_13a,theta,3,0.0
2195,GenZ_326_13a,theta,35,0.0
2196,GenZ_326_13a,alpha,0,0.0
2197,GenZ_326_13a,alpha,2,0.0
2198,GenZ_326_13a,alpha,3,0.0
2199,GenZ_326_13a,alpha,35,0.0
2200,GenZ_326_13a,beta,0,0.0
2201,GenZ_326_13a,beta,2,0.0
2202,GenZ_326_13a,beta,3,0.0
2203,GenZ_326_13a,beta,35,0.0
2204,GenZ_326_13a,gamma,0,0.0
2205,GenZ_326_13a,gamma,2,0.0
2206,GenZ_326_13a,gamma,3,0.0
2207,GenZ_326_13a,gamma,35,0.0
2208,GenZ_326_13a,gamma2,0,0.0
2209,GenZ_326_13a,gamma2,2,0.0
2210,GenZ_326_13a,gamma2,3,0.0
2211,GenZ_326_13a,gamma2,35,0.0
2212,GenZ_327_13a,DC,0,0.0
2213,GenZ_327_13a,DC,2,0.0
2214,GenZ_327_13a,DC,3,0.0
2215,GenZ_327_13a,DC,35,0.0
2216,GenZ_327_13a,delta,0,0.0
2217,GenZ_327_13a,delta,2,0.0
2218,GenZ_327_13a,delta,3,0.0
2219,GenZ_327_13a,delta,35,0.0
2220,GenZ_327_13a,theta,0,0.0
2221,GenZ_327_13a,theta,2,0.0
2222,GenZ_327_13a,theta,3,0.0
2223,GenZ_327_13a,theta,35,0.0
2224,GenZ_327_13a,alpha,0,0.0
2225,GenZ_327_13a,alpha,2,0.0
2226,GenZ_327_13a,alpha,3,0.0
2227,GenZ_327_13a,alpha,35,0.0
2228,GenZ_327_13a,beta,0,0.0
2229,GenZ_327_13a,beta,2,0.0
2230,GenZ_327_13a,beta,3,0.0
2231,GenZ_327_13a,beta,35,0.0
2232,GenZ_327_13a,gamma,0,0.0
2233,GenZ_327_13a,gamma,2,0.0
2234,GenZ_327_13a,gamma,3,0.0
2235,GenZ_327_13a,gamma,35,0.0
2236,GenZ_327_13a,gamma2,0,0.0
2237,GenZ_327_13a,gamma2,2,0.0
2238,GenZ_327_13a,gamma2,3,0.0
2239,GenZ_327_13a,gamma2,35,0.0
2240,GenZ_328_13a,DC,0,0.0
2241,GenZ_328_13a,DC,2,0.0
2242,GenZ_328_13a,DC,3,0.0
2243,GenZ_328_13a,DC,35,0.0
2244,GenZ_328_13a,delta,0,0.0
2245,GenZ_328_13a,delta,2,0.0
2246,GenZ_328_13a,delta,3,0.0
2247,GenZ_328_13a,delta,35,0.0
2248,GenZ_328_13a,theta,0,0.0
2249,GenZ_328_13a,theta,2,0.0
2250,GenZ_328_13a,theta,3,0.0
2251,GenZ_328_13a,theta,35,0.0
2252,GenZ_328_13a,alpha,0,0.0
2253,GenZ_328_13a,alpha,2,0.0
2254,GenZ_328_13a,alpha,3,0.0
2255,GenZ_328_13a,alpha,35,0.0
2256,GenZ_328_13a,beta,0,0.0
2257,GenZ_328_13a,beta,2,0.0
2258,GenZ_328_13a,beta,3,0.0
2259,GenZ_328_13a,beta,35,0.0
2260,GenZ_328_13a,gamma,0,0.0
2261,GenZ_328_13a,gamma,2,0.0
2262,GenZ_328_13a,gamma,3,0.0
2263,GenZ_328_13a,gamma,35,0.0
2264,GenZ_328_13a,gamma2,0,0.0
2265,GenZ_328_13a,gamma2,2,0.0
2266,GenZ_328_13a,gamma2,3,0.0
2267,GenZ_328_13a,gamma2,35,0.0
2268,GenZ_329_13a,DC,0,0.0
2269,GenZ_329_13a,DC,2,0.0
2270,GenZ_329_13a,DC,3,0.0
2271,GenZ_329_13a,DC,35,0.0
2272,GenZ_329_13a,delta,0,0.0
2273,GenZ_329_13a,delta,2,0.0
2274,GenZ_329_13a,delta,3,0.0
2275,GenZ_329_13a,delta,35,0.0
2276,GenZ_329_13a,theta,0,0.0
2277,GenZ_329_13a,theta,2,0.0
2278,GenZ_329_13a,theta,3,0.0
2279,GenZ_329_13a,theta,35,0.0
2280,GenZ_329_13a,alpha,0,0.0
2281,GenZ_329_13a,alpha,2,0.0
2282,GenZ_329_13a,alpha,3,0.0
2283,GenZ_329_13a,alpha,35,0.0
2284,GenZ_329_13a,beta,0,0.0
2285,GenZ_329_13a,beta,2,0.0
2286,GenZ_329_13a,beta,3,0.0
2287,GenZ_329_13a,beta,35,0.0
2288,GenZ_329_13a,gamma,0,0.0
2289,GenZ_329_13a,gamma,2,0.0
2290,GenZ_329_13a,gamma,3,0.0
2291,GenZ_329_13a,gamma,35,0.0
2292,GenZ_329_13a,gamma2,0,0.0
2293,GenZ_329_13a,gamma2,2,0.0
2294,GenZ_329_13a,gamma2,3,0.0
2295,GenZ_329_13a,gamma2,35,0.0
2296,GenZ_330_13a,DC,0,0.0
2297,GenZ_330_13a,DC,2,0.0
2298,GenZ_330_13a,DC,3,0.0
2299,GenZ_330_13a,DC,35,0.0
2300,GenZ_330_13a,delta,0,0.0
2301,GenZ_330_13a,delta,2,0.0
2302,GenZ_330_13a,delta,3,0.0
2303,GenZ_330_13a,delta,35,0.0
2304,GenZ_330_13a,theta,0,0.0
2305,GenZ_330_13a,theta,2,0.0
2306,GenZ_330_13a,theta,3,0.0
2307,GenZ_330_13a,theta,35,0.0
2308,GenZ_330_13a,alpha,0,0.0
2309,GenZ_330_13a,alpha,2,0.0
2310,GenZ_330_13a,alpha,3,0.0
2311,GenZ_330_13a,alpha,35,0.0
2312,GenZ_330_13a,beta,0,0.0
2313,GenZ_330_13a,beta,2,0.0
2314,GenZ_330_13a,beta,3,0.0
2315,GenZ_330_13a,beta,35,0.0
2316,GenZ_330_13a,gamma,0,0.0
2317,GenZ_330_13a,gamma,2,0.0
2318,GenZ_330_13a,gamma,3,0.0
2319,GenZ_330_13a,gamma,35,0.0
2320,GenZ_330_13a,gamma2,0,0.0
2321,GenZ_330_13a,gamma2,2,0.0
2322,GenZ_330_13a,gamma2,3,0.0
2323,GenZ_330_13a,gamma2,35,0.0
2324,GenZ_331_13a,DC,0,0.0
2325,GenZ_331_13a,DC,2,0.0
2326,GenZ_331_13a,DC,3,0.0
2327,GenZ_331_13a,DC,35,0.0
2328,GenZ_331_13a,delta,0,0.0
2329,GenZ_331_13a,delta,2,0.0
2330,GenZ_331_13a,delta,3,0.0
2331,GenZ_331_13a,delta,35,0.0
2332,GenZ_331_13a,theta,0,0.0
2333,GenZ_331_13a,theta,2,0.0
2334,GenZ_331_13a,theta,3,0.0
2335,GenZ_331_13a,theta,35,0.0
2336,GenZ_331_13a,alpha,0,0.0
2337,GenZ_331_13a,alpha,2,0.0
2338,GenZ_331_13a,alpha,3,0.0
2339,GenZ_331_13a,alpha,35,0.0
2340,GenZ_331_13a,beta,0,0.0
2341,GenZ_331_13a,beta,2,0.0
2342,GenZ_331_13a,beta,3,0.0
2343,GenZ_331_13a,beta,35,0.0
2344,GenZ_331_13a,gamma,0,0.0
2345,GenZ_331_13a,gamma,2,0.0
2346,GenZ_331_13a,gamma,3,0.0
2347,GenZ_331_13a,gamma,35,0.0
2348,GenZ_331_13a,gamma2,0,0.0
2349,GenZ_331_13a,gamma2,2,0.0
2350,GenZ_331_13a,gamma2,3,0.0
2351,GenZ_331_13a,gamma2,35,0.0
2352,GenZ_332_13a,DC,0,0.0
2353,GenZ_332_13a,DC,2,0.0
2354,GenZ_332_13a,DC,3,0.0
2355,GenZ_332_13a,DC,35,0.0
2356,GenZ_332_13a,delta,0,0.0
2357,GenZ_332_13a,delta,2,0.0
2358,GenZ_332_13a,delta,3,0.0
2359,GenZ_332_13a,delta,35,0.0
2360,GenZ_332_13a,theta,0,0.0
2361,GenZ_332_13a,theta,2,0.0
2362,GenZ_332_13a,theta,3,0.0
2363,GenZ_332_13a,theta,35,0.0
2364,GenZ_332_13a,alpha,0,0.0
2365,GenZ_332_13a,alpha,2,0.0
2366,GenZ_332_13a,alpha,3,0.0
2367,GenZ_332_13a,alpha,35,0.0
2368,GenZ_332_13a,beta,0,0.0
2369,GenZ_332_13a,beta,2,0.0
2370,GenZ_332_13a,beta,3,0.0
2371,GenZ_332_13a,beta,35,0.0
2372,GenZ_332_13a,gamma,0,0.0
2373,GenZ_332_13a,gamma,2,0.0
2374,GenZ_332_13a,gamma,3,0.0
2375,GenZ_332_13a,gamma,35,0.0
2376,GenZ_332_13a,gamma2,0,0.0
2377,GenZ_332_13a,gamma2,2,0.0
2378,GenZ_332_13a,gamma2,3,0.0
2379,GenZ_332_13a,gamma2,35,0.0
2380,GenZ_334_13a,DC,0,0.0
2381,GenZ_334_13a,DC,2,0.0
2382,GenZ_334_13a,DC,3,0.0
2383,GenZ_334_13a,DC,35,0.0
2384,GenZ_334_13a,delta,0,0.0
2385,GenZ_334_13a,delta,2,0.0
2386,GenZ_334_13a,delta,3,0.0
2387,GenZ_334_13a,delta,35,0.0
2388,GenZ_334_13a,theta,0,0.0
2389,GenZ_334_13a,theta,2,0.0
2390,GenZ_334_13a,theta,3,0.0
2391,GenZ_334_13a,theta,35,0.0
2392,GenZ_334_13a,alpha,0,0.0
2393,GenZ_334_13a,alpha,2,0.0
2394,GenZ_334_13a,alpha,3,0.0
2395,GenZ_334_13a,alpha,35,0.0
2396,GenZ_334_13a,beta,0,0.0
2397,GenZ_334_13a,beta,2,0.0
2398,GenZ_334_13a,beta,3,0.0
2399,GenZ_334_13a,beta,35,0.0
2400,GenZ_334_13a,gamma,0,0.0
2401,GenZ_334_13a,gamma,2,0.0
2402,GenZ_334_13a,gamma,3,0.0
2403,GenZ_334_13a,gamma,35,0.0
2404,GenZ_334_13a,gamma2,0,0.0
2405,GenZ_334_13a,gamma2,2,0.0
2406,GenZ_334_13a,gamma2,3,0.0
2407,GenZ_334_13a,gamma2,35,0.0
2408,GenZ_335_13a,DC,0,0.0
2409,GenZ_335_13a,DC,2,0.0
2410,GenZ_335_13a,DC,3,0.0
2411,GenZ_335_13a,DC,35,0.0
2412,GenZ_335_13a,delta,0,0.0
2413,GenZ_335_13a,delta,2,0.0
2414,GenZ_335_13a,delta,3,0.0
2415,GenZ_335_13a,delta,35,0.0
2416,GenZ_335_13a,theta,0,0.0
2417,GenZ_335_13a,theta,2,0.0
2418,GenZ_335_13a,theta,3,0.0
2419,GenZ_335_13a,theta,35,0.0
2420,GenZ_335_13a,alpha,0,0.0
2421,GenZ_335_13a,alpha,2,0.0
2422,GenZ_335_13a,alpha,3,0.0
2423,GenZ_335_13a,alpha,35,0.0
2424,GenZ_335_13a,beta,0,0.0
2425,GenZ_335_13a,beta,2,0.0
2426,GenZ_335_13a,beta,3,0.0
2427,GenZ_335_13a,beta,35,0.0
2428,GenZ_335_13a,gamma,0,0.0
2429,GenZ_335_13a,gamma,2,0.0
2430,GenZ_335_13a,gamma,3,0.0
2431,GenZ_335_13a,gamma,35,0.0
2432,GenZ_335_13a,gamma2,0,0.0
2433,GenZ_335_13a,gamma2,2,0.0
2434,GenZ_335_13a,gamma2,3,0.0
2435,GenZ_335_13a,gamma2,35,0.0
2436,GenZ_337_13a,DC,0,0.0
2437,GenZ_337_13a,DC,2,0.0
2438,GenZ_337_13a,DC,3,0.0
2439,GenZ_337_13a,DC,35,0.0
2440,GenZ_337_13a,delta,0,0.0
2441,GenZ_337_13a,delta,2,0.0
2442,GenZ_337_13a,delta,3,0.0
2443,GenZ_337_13a,delta,35,0.0
2444,GenZ_337_13a,theta,0,0.0
2445,GenZ_337_13a,theta,2,0.0
2446,GenZ_337_13a,theta,3,0.0
2447,GenZ_337_13a,theta,35,0.0
2448,GenZ_337_13a,alpha,0,0.0
2449,GenZ_337_13a,alpha,2,0.0
2450,GenZ_337_13a,alpha,3,0.0
2451,GenZ_337_13a,alpha,35,0.0
2452,GenZ_337_13a,beta,0,0.0
2453,GenZ_337_13a,beta,2,0.0
2454,GenZ_337_13a,beta,3,0.0
2455,GenZ_337_13a,beta,35,0.0
2456,GenZ_337_13a,gamma,0,0.0
2457,GenZ_337_13a,gamma,2,0.0
2458,GenZ_337_13a,gamma,3,0.0
2459,GenZ_337_13a,gamma,35,0.0
2460,GenZ_337_13a,gamma2,0,0.0
2461,GenZ_337_13a,gamma2,2,0.0
2462,GenZ_337_13a,gamma2,3,0.0
2463,GenZ_337_13a,gamma2,35,0.0
2464,GenZ_402_15a,DC,0,0.0
2465,GenZ_402_15a,DC,2,0.0
2466,GenZ_402_15a,DC,3,0.0
2467,GenZ_402_15a,DC,35,0.0
2468,GenZ_402_15a,delta,0,0.0
2469,GenZ_402_15a,delta,2,0.0
2470,GenZ_402_15a,delta,3,0.0
2471,GenZ_402_15a,delta,35,0.0
2472,GenZ_402_15a,theta,0,0.0
2473,GenZ_402_15a,theta,2,0.0
2474,GenZ_402_15a,theta,3,0.0
2475,GenZ_402_15a,theta,35,0.0
2476,GenZ_402_15a,alpha,0,0.0
2477,GenZ_402_15a,alpha,2,0.0
2478,GenZ_402_15a,alpha,3,0.0
2479,GenZ_402_15a,alpha,35,0.0
2480,GenZ_402_15a,beta,0,0.0
2481,GenZ_402_15a,beta,2,0.0
2482,GenZ_402_15a,beta,3,0.0
2483,GenZ_402_15a,beta,35,0.0
2484,GenZ_402_15a,gamma,0,0.0
2485,GenZ_402_15a,gamma,2,0.0
2486,GenZ_402_15a,gamma,3,0.0
2487,GenZ_402_15a,gamma,35,0.0
2488,GenZ_402_15a,gamma2,0,0.0
2489,GenZ_402_15a,gamma2,2,0.0
2490,GenZ_402_15a,gamma2,3,0.0
2491,GenZ_402_15a,gamma2,35,0.0
2492,GenZ_406_15a,DC,0,0.0
2493,GenZ_406_15a,DC,2,0.0
2494,GenZ_406_15a,DC,3,0.0
2495,GenZ_406_15a,DC,35,0.0
2496,GenZ_406_15a,delta,0,0.0
2497,GenZ_406_15a,delta,2,0.0
2498,GenZ_406_15a,delta,3,0.0
2499,GenZ_406_15a,delta,35,0.0
2500,GenZ_406_15a,theta,0,0.0
2501,GenZ_406_15a,theta,2,0.0
2502,GenZ_406_15a,theta,3,0.0
2503,GenZ_406_15a,theta,35,0.0
2504,GenZ_406_15a,alpha,0,0.0
2505,GenZ_406_15a,alpha,2,0.0
2506,GenZ_406_15a,alpha,3,0.0
2507,GenZ_406_15a,alpha,35,0.0
2508,GenZ_406_15a,beta,0,0.0
2509,GenZ_406_15a,beta,2,0.0
2510,GenZ_406_15a,beta,3,0.0
2511,GenZ_406_15a,beta,35,0.0
2512,GenZ_406_15a,gamma,0,0.0
2513,GenZ_406_15a,gamma,2,0.0
2514,GenZ_406_15a,gamma,3,0.0
2515,GenZ_406_15a,gamma,35,0.0
2516,GenZ_406_15a,gamma2,0,0.0
2517,GenZ_406_15a,gamma2,2,0.0
