,sid,freq,roi,aec
333,genz132_9a,DC,rostralmiddlefrontal_6-rh,0.29629875157739133
334,genz132_9a,DC,rostralmiddlefrontal_7-lh,0.2685081317488652
335,genz132_9a,DC,rostralmiddlefrontal_7-rh,0.3072284490266436
336,genz132_9a,DC,rostralmiddlefrontal_8-lh,0.25652154975415725
337,genz132_9a,DC,rostralmiddlefrontal_8-rh,0.30658493606711484
338,genz132_9a,DC,rostralmiddlefrontal_9-lh,0.2669498360631712
339,genz132_9a,DC,rostralmiddlefrontal_9-rh,0.30543048950344237
340,genz132_9a,DC,superiorfrontal_1-lh,0.27605457502209546
341,genz132_9a,DC,superiorfrontal_1-rh,0.2677921988020307
342,genz132_9a,DC,superiorfrontal_10-lh,0.27386343479394115
343,genz132_9a,DC,superiorfrontal_10-rh,0.26980112144234814
344,genz132_9a,DC,superiorfrontal_11-lh,0.28624756992197287
345,genz132_9a,DC,superiorfrontal_11-rh,0.2699541806777567
346,genz132_9a,DC,superiorfrontal_12-lh,0.27160929615453655
347,genz132_9a,DC,superiorfrontal_12-rh,0.2973330345312991
348,genz132_9a,DC,superiorfrontal_13-lh,0.29999886611064186
349,genz132_9a,DC,superiorfrontal_13-rh,0.30263834496365577
350,genz132_9a,DC,superiorfrontal_14-lh,0.2719372433834793
351,genz132_9a,DC,superiorfrontal_14-rh,0.321639776406803
352,genz132_9a,DC,superiorfrontal_15-lh,0.3027617315182632
353,genz132_9a,DC,superiorfrontal_15-rh,0.2956949601994268
354,genz132_9a,DC,superiorfrontal_16-lh,0.33109094831105434
355,genz132_9a,DC,superiorfrontal_16-rh,0.26423195204135347
356,genz132_9a,DC,superiorfrontal_17-lh,0.29323098898301675
357,genz132_9a,DC,superiorfrontal_17-rh,0.25865985690041143
358,genz132_9a,DC,superiorfrontal_18-lh,0.25168691715296704
359,genz132_9a,DC,superiorfrontal_2-lh,0.29048309993825167
360,genz132_9a,DC,superiorfrontal_2-rh,0.2898544495659069
361,genz132_9a,DC,superiorfrontal_3-lh,0.3070070846968116
362,genz132_9a,DC,superiorfrontal_3-rh,0.27784640501103675
363,genz132_9a,DC,superiorfrontal_4-lh,0.25735944286884155
364,genz132_9a,DC,superiorfrontal_4-rh,0.2695319612422036
365,genz132_9a,DC,superiorfrontal_5-lh,0.27464966231800647
366,genz132_9a,DC,superiorfrontal_5-rh,0.29640973432769785
367,genz132_9a,DC,superiorfrontal_6-lh,0.26566153336655673
368,genz132_9a,DC,superiorfrontal_6-rh,0.32183277865710563
369,genz132_9a,DC,superiorfrontal_7-lh,0.24027836223077637
370,genz132_9a,DC,superiorfrontal_7-rh,0.26436831665006
371,genz132_9a,DC,superiorfrontal_8-lh,0.2620245132222173
372,genz132_9a,DC,superiorfrontal_8-rh,0.236984823433216
373,genz132_9a,DC,superiorfrontal_9-lh,0.27818257650045825
374,genz132_9a,DC,superiorfrontal_9-rh,0.2595759596646329
375,genz132_9a,DC,superiorparietal_1-lh,0.2812132883371229
376,genz132_9a,DC,superiorparietal_1-rh,0.32120647265006
377,genz132_9a,DC,superiorparietal_10-lh,0.28371025039157405
378,genz132_9a,DC,superiorparietal_10-rh,0.26954762732662546
379,genz132_9a,DC,superiorparietal_11-lh,0.2924300838359193
380,genz132_9a,DC,superiorparietal_11-rh,0.2826334699522416
381,genz132_9a,DC,superiorparietal_12-lh,0.2722984587247193
382,genz132_9a,DC,superiorparietal_12-rh,0.25851187947004367
383,genz132_9a,DC,superiorparietal_13-lh,0.27040775351719587
384,genz132_9a,DC,superiorparietal_13-rh,0.25071458800611846
385,genz132_9a,DC,superiorparietal_14-lh,0.2719387477733202
386,genz132_9a,DC,superiorparietal_2-lh,0.2825065171640295
387,genz132_9a,DC,superiorparietal_2-rh,0.27157560995486596
388,genz132_9a,DC,superiorparietal_3-lh,0.27246092304627667
389,genz132_9a,DC,superiorparietal_3-rh,0.27466360974701043
390,genz132_9a,DC,superiorparietal_4-lh,0.28657772070561827
391,genz132_9a,DC,superiorparietal_4-rh,0.3024388310500537
392,genz132_9a,DC,superiorparietal_5-lh,0.2736127278182636
393,genz132_9a,DC,superiorparietal_5-rh,0.2937772574780016
394,genz132_9a,DC,superiorparietal_6-lh,0.28862182551561744
395,genz132_9a,DC,superiorparietal_6-rh,0.30069350410132406
396,genz132_9a,DC,superiorparietal_7-lh,0.295473311213004
397,genz132_9a,DC,superiorparietal_7-rh,0.3093272155238703
398,genz132_9a,DC,superiorparietal_8-lh,0.2924066034443563
399,genz132_9a,DC,superiorparietal_8-rh,0.29997731414439094
400,genz132_9a,DC,superiorparietal_9-lh,0.28251805554583614
401,genz132_9a,DC,superiorparietal_9-rh,0.27437373467229426
402,genz132_9a,DC,superiortemporal_1-lh,0.25339281582251744
403,genz132_9a,DC,superiortemporal_1-rh,0.30148147490583427
404,genz132_9a,DC,superiortemporal_10-lh,0.300147374033744
405,genz132_9a,DC,superiortemporal_10-rh,0.27727933948410427
406,genz132_9a,DC,superiortemporal_11-lh,0.28485538145251854
407,genz132_9a,DC,superiortemporal_11-rh,0.2918174175448439
408,genz132_9a,DC,superiortemporal_2-lh,0.296299864179839
409,genz132_9a,DC,superiortemporal_2-rh,0.3110204363821921
410,genz132_9a,DC,superiortemporal_3-lh,0.2248186914666259
411,genz132_9a,DC,superiortemporal_3-rh,0.29403763480192
412,genz132_9a,DC,superiortemporal_4-lh,0.23027282495219517
413,genz132_9a,DC,superiortemporal_4-rh,0.28435806116099505
414,genz132_9a,DC,superiortemporal_5-lh,0.25671713876464336
