,id,freq,0
723,GenZ_509_17a,alpha,0.0
724,GenZ_509_17a,beta,0.0
725,GenZ_509_17a,gamma,0.0
726,GenZ_510_17a,DC,0.0
727,GenZ_510_17a,delta,0.0
728,GenZ_510_17a,theta,0.0
729,GenZ_510_17a,alpha,0.0
730,GenZ_510_17a,beta,0.0
731,GenZ_510_17a,gamma,0.0
732,GenZ_511_17a,DC,0.0
733,GenZ_511_17a,delta,0.0
734,GenZ_511_17a,theta,0.0
735,GenZ_511_17a,alpha,0.0
736,GenZ_511_17a,beta,0.0
737,GenZ_511_17a,gamma,0.0
738,GenZ_512_17a,DC,0.0
739,GenZ_512_17a,delta,0.0
740,GenZ_512_17a,theta,0.0
741,GenZ_512_17a,alpha,0.0
742,GenZ_512_17a,beta,0.0
743,GenZ_512_17a,gamma,0.0
744,GenZ_513_17a,DC,0.0
745,GenZ_513_17a,delta,0.0
746,GenZ_513_17a,theta,0.0
747,GenZ_513_17a,alpha,0.0
748,GenZ_513_17a,beta,0.0
749,GenZ_513_17a,gamma,0.0
750,GenZ_514_17a,DC,0.0
751,GenZ_514_17a,delta,0.0
752,GenZ_514_17a,theta,0.0
753,GenZ_514_17a,alpha,0.0
754,GenZ_514_17a,beta,0.0
755,GenZ_514_17a,gamma,0.0
756,GenZ_515_17a,DC,0.0
757,GenZ_515_17a,delta,0.0
758,GenZ_515_17a,theta,0.0
759,GenZ_515_17a,alpha,0.0
760,GenZ_515_17a,beta,0.0
761,GenZ_515_17a,gamma,0.0
762,GenZ_516_17a,DC,0.0
763,GenZ_516_17a,delta,0.0
764,GenZ_516_17a,theta,0.0
765,GenZ_516_17a,alpha,0.0
766,GenZ_516_17a,beta,0.0
767,GenZ_516_17a,gamma,0.0
768,GenZ_517_17a,DC,0.0
769,GenZ_517_17a,delta,0.0
770,GenZ_517_17a,theta,0.0
771,GenZ_517_17a,alpha,0.0
772,GenZ_517_17a,beta,0.0
773,GenZ_517_17a,gamma,0.0
774,GenZ_518_17a,DC,0.0
775,GenZ_518_17a,delta,0.0
776,GenZ_518_17a,theta,0.0
777,GenZ_518_17a,alpha,0.0
778,GenZ_518_17a,beta,0.0
779,GenZ_518_17a,gamma,0.0
780,GenZ_519_17a,DC,0.0
781,GenZ_519_17a,delta,0.0
782,GenZ_519_17a,theta,0.0
783,GenZ_519_17a,alpha,0.0
784,GenZ_519_17a,beta,0.0
785,GenZ_519_17a,gamma,0.0
786,GenZ_520_17a,DC,0.0
787,GenZ_520_17a,delta,0.0
788,GenZ_520_17a,theta,0.0
789,GenZ_520_17a,alpha,0.0
790,GenZ_520_17a,beta,0.0
791,GenZ_520_17a,gamma,0.0
792,GenZ_521_17a,DC,0.0
793,GenZ_521_17a,delta,0.0
794,GenZ_521_17a,theta,0.0
795,GenZ_521_17a,alpha,0.0
796,GenZ_521_17a,beta,0.0
797,GenZ_521_17a,gamma,0.0
798,GenZ_522_17a,DC,0.0
799,GenZ_522_17a,delta,0.0
800,GenZ_522_17a,theta,0.0
801,GenZ_522_17a,alpha,0.0
802,GenZ_522_17a,beta,0.0
803,GenZ_522_17a,gamma,0.0
804,GenZ_523_17a,DC,0.0
805,GenZ_523_17a,delta,0.0
806,GenZ_523_17a,theta,0.0
807,GenZ_523_17a,alpha,0.0
808,GenZ_523_17a,beta,0.0
809,GenZ_523_17a,gamma,0.0
810,GenZ_524_17a,DC,0.0
811,GenZ_524_17a,delta,0.0
812,GenZ_524_17a,theta,0.0
813,GenZ_524_17a,alpha,0.0
814,GenZ_524_17a,beta,0.0
815,GenZ_524_17a,gamma,0.0
816,GenZ_525_17a,DC,0.0
817,GenZ_525_17a,delta,0.0
818,GenZ_525_17a,theta,0.0
819,GenZ_525_17a,alpha,0.0
820,GenZ_525_17a,beta,0.0
821,GenZ_525_17a,gamma,0.0
822,GenZ_526_17a,DC,0.0
823,GenZ_526_17a,delta,0.0
824,GenZ_526_17a,theta,0.0
825,GenZ_526_17a,alpha,0.0
826,GenZ_526_17a,beta,0.0
827,GenZ_526_17a,gamma,0.0
828,GenZ_527_17a,DC,0.0
829,GenZ_527_17a,delta,0.0
830,GenZ_527_17a,theta,0.0
831,GenZ_527_17a,alpha,0.0
832,GenZ_527_17a,beta,0.0
833,GenZ_527_17a,gamma,0.0
834,GenZ_528_17a,DC,0.0
835,GenZ_528_17a,delta,0.0
836,GenZ_528_17a,theta,0.0
837,GenZ_528_17a,alpha,0.0
838,GenZ_528_17a,beta,0.0
839,GenZ_528_17a,gamma,0.0
840,GenZ_529_17a,DC,0.0
841,GenZ_529_17a,delta,0.0
842,GenZ_529_17a,theta,0.0
843,GenZ_529_17a,alpha,0.0
844,GenZ_529_17a,beta,0.0
845,GenZ_529_17a,gamma,0.0
846,GenZ_530_17a,DC,0.0
847,GenZ_530_17a,delta,0.0
848,GenZ_530_17a,theta,0.0
849,GenZ_530_17a,alpha,0.0
850,GenZ_530_17a,beta,0.0
851,GenZ_530_17a,gamma,0.0
852,GenZ_531_17a,DC,0.0
853,GenZ_531_17a,delta,0.0
854,GenZ_531_17a,theta,0.0
855,GenZ_531_17a,alpha,0.0
856,GenZ_531_17a,beta,0.0
857,GenZ_531_17a,gamma,0.0
858,GenZ_532_17a,DC,-0.2753812114341834
859,GenZ_532_17a,delta,0.0
860,GenZ_532_17a,theta,0.0
861,GenZ_532_17a,alpha,0.0
862,GenZ_532_17a,beta,0.0
863,GenZ_532_17a,gamma,0.0
